"Prednisona";"Lodotra 1 mg";"Comprimido de libertação modificada";"1 mg";"Autorizado";"N";"Mundipharma Farmacêutica Lda";
"Prednisona";"Lodotra 2 mg";"Comprimido de libertação modificada";"2 mg";"Autorizado";"N";"Mundipharma Farmacêutica Lda";
"Prednisona";"Lodotra 5 mg";"Comprimido de libertação modificada";"5 mg";"Autorizado";"N";"Mundipharma Farmacêutica Lda";
"Prednisona";"Meticorten";"Comprimido";"5 mg";"Autorizado";"N";"Aspen Pharma Trading Ltd.";
"Pregabalina";"Beligante";"Cápsula";"100 mg";"Autorizado";"S";"Ciclum Farma Unipessoal, Lda.";
"Pregabalina";"Beligante";"Cápsula";"150 mg";"Autorizado";"S";"Ciclum Farma Unipessoal, Lda.";
"Pregabalina";"Beligante";"Cápsula";"200 mg";"Autorizado";"S";"Ciclum Farma Unipessoal, Lda.";
"Pregabalina";"Beligante";"Cápsula";"225 mg";"Autorizado";"S";"Ciclum Farma Unipessoal, Lda.";
"Pregabalina";"Beligante";"Cápsula";"25 mg";"Autorizado";"S";"Ciclum Farma Unipessoal, Lda.";
"Pregabalina";"Beligante";"Cápsula";"300 mg";"Autorizado";"S";"Ciclum Farma Unipessoal, Lda.";
"Pregabalina";"Beligante";"Cápsula";"50 mg";"Autorizado";"S";"Ciclum Farma Unipessoal, Lda.";
"Pregabalina";"Beligante";"Cápsula";"75 mg";"Autorizado";"S";"Ciclum Farma Unipessoal, Lda.";
"Pregabalina";"Lyrica";"Cápsula";"100 mg";"Autorizado";"N";"Pfizer, Ltd.";
"Pregabalina";"Lyrica";"Cápsula";"150 mg";"Autorizado";"N";"Pfizer, Ltd.";
"Pregabalina";"Lyrica";"Cápsula";"200 mg";"Autorizado";"N";"Pfizer, Ltd.";
"Pregabalina";"Lyrica";"Cápsula";"225 mg";"Autorizado";"N";"Pfizer, Ltd.";
"Pregabalina";"Lyrica";"Cápsula";"25 mg";"Autorizado";"N";"Pfizer, Ltd.";
"Pregabalina";"Lyrica";"Cápsula";"300 mg";"Autorizado";"N";"Pfizer, Ltd.";
"Pregabalina";"Lyrica";"Cápsula";"50 mg";"Autorizado";"N";"Pfizer, Ltd.";
"Pregabalina";"Lyrica";"Cápsula";"75 mg";"Autorizado";"N";"Pfizer, Ltd.";
"Pregabalina";"Lyrica";"Solução oral";"20 mg/ml";"Autorizado";"N";"Pfizer, Ltd.";
"Pregabalina";"Prebanel";"Cápsula";"150 mg";"Autorizado";"S";"Pharmanel Commercial Pharmaceutical, S.A.";
"Pregabalina";"Prebanel";"Cápsula";"300 mg";"Autorizado";"S";"Pharmanel Commercial Pharmaceutical, S.A.";
"Pregabalina";"Prebanel";"Cápsula";"75 mg";"Autorizado";"S";"Pharmanel Commercial Pharmaceutical, S.A.";
"Pregabalina";"Prebanel";"Solução oral";"20 mg/ml";"Autorizado";"S";"Pharmanel Commercial Pharmaceutical, S.A.";
"Pregabalina";"Pregabalina Accord";"Cápsula";"100 mg";"Autorizado";"S";"Accord Healthcare Limited";
"Pregabalina";"Pregabalina Accord";"Cápsula";"150 mg";"Autorizado";"S";"Accord Healthcare Limited";
"Pregabalina";"Pregabalina Accord";"Cápsula";"200 mg";"Autorizado";"S";"Accord Healthcare Limited";
"Pregabalina";"Pregabalina Accord";"Cápsula";"225 mg";"Autorizado";"S";"Accord Healthcare Limited";
"Pregabalina";"Pregabalina Accord";"Cápsula";"25 mg";"Autorizado";"S";"Accord Healthcare Limited";
"Pregabalina";"Pregabalina Accord";"Cápsula";"300 mg";"Autorizado";"S";"Accord Healthcare Limited";
"Pregabalina";"Pregabalina Accord";"Cápsula";"50 mg";"Autorizado";"S";"Accord Healthcare Limited";
"Pregabalina";"Pregabalina Accord";"Cápsula";"75 mg";"Autorizado";"S";"Accord Healthcare Limited";
"Pregabalina";"Pregabalina Alter";"Cápsula";"100 mg";"Autorizado";"S";"Alter, S.A.";
"Pregabalina";"Pregabalina Alter";"Cápsula";"150 mg";"Autorizado";"S";"Alter, S.A.";
"Pregabalina";"Pregabalina Alter";"Cápsula";"200 mg";"Autorizado";"S";"Alter, S.A.";
"Pregabalina";"Pregabalina Alter";"Cápsula";"225 mg";"Autorizado";"S";"Alter, S.A.";
"Pregabalina";"Pregabalina Alter";"Cápsula";"25 mg";"Autorizado";"S";"Alter, S.A.";
"Pregabalina";"Pregabalina Alter";"Cápsula";"300 mg";"Autorizado";"S";"Alter, S.A.";
"Pregabalina";"Pregabalina Alter";"Cápsula";"50 mg";"Autorizado";"S";"Alter, S.A.";
"Pregabalina";"Pregabalina Alter";"Cápsula";"75 mg";"Autorizado";"S";"Alter, S.A.";
"Pregabalina";"Pregabalina Alvogen";"Cápsula";"150 mg";"Autorizado";"S";"Alvogen IPCo, S.ár.l.";
"Pregabalina";"Pregabalina Alvogen";"Cápsula";"75 mg";"Autorizado";"S";"Alvogen IPCo, S.ár.l.";
"Pregabalina";"Pregabalina Atrolex";"Cápsula";"100 mg";"Autorizado";"S";"Verum Pharma - Produtos Farmacêuticos - Unipessoal, Lda";
"Pregabalina";"Pregabalina Atrolex";"Cápsula";"150 mg";"Autorizado";"S";"Verum Pharma - Produtos Farmacêuticos - Unipessoal, Lda";
"Pregabalina";"Pregabalina Atrolex";"Cápsula";"200 mg";"Autorizado";"S";"Verum Pharma - Produtos Farmacêuticos - Unipessoal, Lda";
"Pregabalina";"Pregabalina Atrolex";"Cápsula";"225 mg";"Autorizado";"S";"Verum Pharma - Produtos Farmacêuticos - Unipessoal, Lda";
"Pregabalina";"Pregabalina Atrolex";"Cápsula";"25 mg";"Autorizado";"S";"Verum Pharma - Produtos Farmacêuticos - Unipessoal, Lda";
"Pregabalina";"Pregabalina Atrolex";"Cápsula";"300 mg";"Autorizado";"S";"Verum Pharma - Produtos Farmacêuticos - Unipessoal, Lda";
"Pregabalina";"Pregabalina Atrolex";"Cápsula";"50 mg";"Autorizado";"S";"Verum Pharma - Produtos Farmacêuticos - Unipessoal, Lda";
"Pregabalina";"Pregabalina Atrolex";"Cápsula";"75 mg";"Autorizado";"S";"Verum Pharma - Produtos Farmacêuticos - Unipessoal, Lda";
"Pregabalina";"Pregabalina Aurobindo";"Cápsula";"100 mg";"Autorizado";"S";"Aurobindo Pharma (Portugal), Unipessoal Lda.";
"Pregabalina";"Pregabalina Aurobindo";"Cápsula";"150 mg";"Autorizado";"S";"Aurobindo Pharma (Portugal), Unipessoal Lda.";
"Pregabalina";"Pregabalina Aurobindo";"Cápsula";"200 mg";"Autorizado";"S";"Aurobindo Pharma (Portugal), Unipessoal Lda.";
"Pregabalina";"Pregabalina Aurobindo";"Cápsula";"225 mg";"Autorizado";"S";"Aurobindo Pharma (Portugal), Unipessoal Lda.";
"Pregabalina";"Pregabalina Aurobindo";"Cápsula";"25 mg";"Autorizado";"S";"Aurobindo Pharma (Portugal), Unipessoal Lda.";
"Pregabalina";"Pregabalina Aurobindo";"Cápsula";"300 mg";"Autorizado";"S";"Aurobindo Pharma (Portugal), Unipessoal Lda.";
"Pregabalina";"Pregabalina Aurobindo";"Cápsula";"50 mg";"Autorizado";"S";"Aurobindo Pharma (Portugal), Unipessoal Lda.";
"Pregabalina";"Pregabalina Aurobindo";"Cápsula";"75 mg";"Autorizado";"S";"Aurobindo Pharma (Portugal), Unipessoal Lda.";
"Pregabalina";"Pregabalina Baldacci";"Cápsula";"100 mg";"Autorizado";"S";"Baldacci - Portugal, S.A.";
"Pregabalina";"Pregabalina Baldacci";"Cápsula";"150 mg";"Autorizado";"S";"Baldacci - Portugal, S.A.";
"Pregabalina";"Pregabalina Baldacci";"Cápsula";"200 mg";"Autorizado";"S";"Baldacci - Portugal, S.A.";
"Pregabalina";"Pregabalina Baldacci";"Cápsula";"225 mg";"Autorizado";"S";"Baldacci - Portugal, S.A.";
"Pregabalina";"Pregabalina Baldacci";"Cápsula";"25 mg";"Autorizado";"S";"Baldacci - Portugal, S.A.";
"Pregabalina";"Pregabalina Baldacci";"Cápsula";"50 mg";"Autorizado";"S";"Baldacci - Portugal, S.A.";
"Pregabalina";"Pregabalina Baldacci";"Cápsula";"75 mg";"Autorizado";"S";"Baldacci - Portugal, S.A.";
"Pregabalina";"Pregabalina Blixie";"Cápsula";"100 mg";"Autorizado";"S";"Premium Pharma - Sociedade Técnico Medicinal, Lda.";
"Pregabalina";"Pregabalina Blixie";"Cápsula";"150 mg";"Autorizado";"S";"Premium Pharma - Sociedade Técnico Medicinal, Lda.";
"Pregabalina";"Pregabalina Blixie";"Cápsula";"200 mg";"Autorizado";"S";"Premium Pharma - Sociedade Técnico Medicinal, Lda.";
"Pregabalina";"Pregabalina Blixie";"Cápsula";"225 mg";"Autorizado";"S";"Premium Pharma - Sociedade Técnico Medicinal, Lda.";
"Pregabalina";"Pregabalina Blixie";"Cápsula";"25 mg";"Autorizado";"S";"Premium Pharma - Sociedade Técnico Medicinal, Lda.";
"Pregabalina";"Pregabalina Blixie";"Cápsula";"300 mg";"Autorizado";"S";"Premium Pharma - Sociedade Técnico Medicinal, Lda.";
"Pregabalina";"Pregabalina Blixie";"Cápsula";"50 mg";"Autorizado";"S";"Premium Pharma - Sociedade Técnico Medicinal, Lda.";
"Pregabalina";"Pregabalina Blixie";"Cápsula";"75 mg";"Autorizado";"S";"Premium Pharma - Sociedade Técnico Medicinal, Lda.";
"Pregabalina";"Pregabalina Bluepharma";"Cápsula";"100 mg";"Autorizado";"S";"Bluepharma Genéricos - Comércio de Medicamentos, S.A.";
"Pregabalina";"Pregabalina Bluepharma";"Cápsula";"150 mg";"Autorizado";"S";"Bluepharma Genéricos - Comércio de Medicamentos, S.A.";
"Pregabalina";"Pregabalina Bluepharma";"Cápsula";"200 mg";"Autorizado";"S";"Bluepharma Genéricos - Comércio de Medicamentos, S.A.";
"Pregabalina";"Pregabalina Bluepharma";"Cápsula";"225 mg";"Autorizado";"S";"Bluepharma Genéricos - Comércio de Medicamentos, S.A.";
"Pregabalina";"Pregabalina Bluepharma";"Cápsula";"25 mg";"Autorizado";"S";"Bluepharma Genéricos - Comércio de Medicamentos, S.A.";
"Pregabalina";"Pregabalina Bluepharma";"Cápsula";"300 mg";"Autorizado";"S";"Bluepharma Genéricos - Comércio de Medicamentos, S.A.";
"Pregabalina";"Pregabalina Bluepharma";"Cápsula";"50 mg";"Autorizado";"S";"Bluepharma Genéricos - Comércio de Medicamentos, S.A.";
"Pregabalina";"Pregabalina Bluepharma";"Cápsula";"75 mg";"Autorizado";"S";"Bluepharma Genéricos - Comércio de Medicamentos, S.A.";
"Pregabalina";"Pregabalina Bravet";"Cápsula";"100 mg";"Autorizado";"S";"Green Avet - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Bravet";"Cápsula";"150 mg";"Autorizado";"S";"Green Avet - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Bravet";"Cápsula";"200 mg";"Autorizado";"S";"Green Avet - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Bravet";"Cápsula";"225 mg";"Autorizado";"S";"Green Avet - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Bravet";"Cápsula";"25 mg";"Autorizado";"S";"Green Avet - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Bravet";"Cápsula";"300 mg";"Autorizado";"S";"Green Avet - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Bravet";"Cápsula";"50 mg";"Autorizado";"S";"Green Avet - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Bravet";"Cápsula";"75 mg";"Autorizado";"S";"Green Avet - Produtos Farmacêuticos, Lda.";
"Pregabalina";"Pregabalina Cinfa";"Cápsula";"150 mg";"Autorizado";"S";"Cinfa Portugal,Lda.";
"Pregabalina";"Pregabalina Cinfa";"Cápsula";"25 mg";"Autorizado";"S";"Cinfa Portugal,Lda.";
"Pregabalina";"Pregabalina Cinfa";"Cápsula";"300 mg";"Autorizado";"S";"Cinfa Portugal,Lda.";
"Pregabalina";"Pregabalina Cinfa";"Cápsula";"75 mg";"Autorizado";"S";"Cinfa Portugal,Lda.";
"Pregabalina";"Pregabalina Farmoz";"Cápsula";"100 mg";"Autorizado";"S";"Farmoz - Sociedade Técnico Medicinal, S.A.";
"Pregabalina";"Pregabalina Farmoz";"Cápsula";"150 mg";"Autorizado";"S";"Farmoz - Sociedade Técnico Medicinal, S.A.";
"Pregabalina";"Pregabalina Farmoz";"Cápsula";"200 mg";"Autorizado";"S";"Farmoz - Sociedade Técnico Medicinal, S.A.";
"Pregabalina";"Pregabalina Farmoz";"Cápsula";"225 mg";"Autorizado";"S";"Farmoz - Sociedade Técnico Medicinal, S.A.";
"Pregabalina";"Pregabalina Farmoz";"Cápsula";"25 mg";"Autorizado";"S";"Farmoz - Sociedade Técnico Medicinal, S.A.";
"Pregabalina";"Pregabalina Farmoz";"Cápsula";"300 mg";"Autorizado";"S";"Farmoz - Sociedade Técnico Medicinal, S.A.";
"Pregabalina";"Pregabalina Farmoz";"Cápsula";"50 mg";"Autorizado";"S";"Farmoz - Sociedade Técnico Medicinal, S.A.";
"Pregabalina";"Pregabalina Farmoz";"Cápsula";"75 mg";"Autorizado";"S";"Farmoz - Sociedade Técnico Medicinal, S.A.";
"Pregabalina";"Pregabalina Generis";"Cápsula";"100 mg";"Autorizado";"S";"Generis Farmacêutica, S.A.";
"Pregabalina";"Pregabalina Generis";"Cápsula";"150 mg";"Autorizado";"S";"Generis Farmacêutica, S.A.";
"Pregabalina";"Pregabalina Generis";"Cápsula";"200 mg";"Autorizado";"S";"Generis Farmacêutica, S.A.";
"Pregabalina";"Pregabalina Generis";"Cápsula";"225 mg";"Autorizado";"S";"Generis Farmacêutica, S.A.";
"Pregabalina";"Pregabalina Generis";"Cápsula";"25 mg";"Autorizado";"S";"Generis Farmacêutica, S.A.";
"Pregabalina";"Pregabalina Generis";"Cápsula";"300 mg";"Autorizado";"S";"Generis Farmacêutica, S.A.";
"Pregabalina";"Pregabalina Generis";"Cápsula";"50 mg";"Autorizado";"S";"Generis Farmacêutica, S.A.";
"Pregabalina";"Pregabalina Generis";"Cápsula";"75 mg";"Autorizado";"S";"Generis Farmacêutica, S.A.";
"Pregabalina";"Pregabalina Gática";"Cápsula";"100 mg";"Autorizado";"S";"Alter, S.A.";
"Pregabalina";"Pregabalina Gática";"Cápsula";"150 mg";"Autorizado";"S";"Alter, S.A.";
"Pregabalina";"Pregabalina Gática";"Cápsula";"200 mg";"Autorizado";"S";"Alter, S.A.";
"Pregabalina";"Pregabalina Gática";"Cápsula";"225 mg";"Autorizado";"S";"Alter, S.A.";
"Pregabalina";"Pregabalina Gática";"Cápsula";"25 mg";"Autorizado";"S";"Alter, S.A.";
"Pregabalina";"Pregabalina Gática";"Cápsula";"300 mg";"Autorizado";"S";"Alter, S.A.";
"Pregabalina";"Pregabalina Gática";"Cápsula";"50 mg";"Autorizado";"S";"Alter, S.A.";
"Pregabalina";"Pregabalina Gática";"Cápsula";"75 mg";"Autorizado";"S";"Alter, S.A.";
"Pregabalina";"Pregabalina Jaba";"Cápsula";"100 mg";"Autorizado";"S";"Jaba Recordati, S. A.";
"Pregabalina";"Pregabalina Jaba";"Cápsula";"150 mg";"Autorizado";"S";"Jaba Recordati, S. A.";
"Pregabalina";"Pregabalina Jaba";"Cápsula";"200 mg";"Autorizado";"S";"Jaba Recordati, S. A.";
"Pregabalina";"Pregabalina Jaba";"Cápsula";"225 mg";"Autorizado";"S";"Jaba Recordati, S. A.";
"Pregabalina";"Pregabalina Jaba";"Cápsula";"25 mg";"Autorizado";"S";"Jaba Recordati, S. A.";
"Pregabalina";"Pregabalina Jaba";"Cápsula";"300 mg";"Autorizado";"S";"Jaba Recordati, S. A.";
"Pregabalina";"Pregabalina Jaba";"Cápsula";"50 mg";"Autorizado";"S";"Jaba Recordati, S. A.";
"Pregabalina";"Pregabalina Jaba";"Cápsula";"75 mg";"Autorizado";"S";"Jaba Recordati, S. A.";
"Pregabalina";"Pregabalina Kipa";"Cápsula";"100 mg";"Autorizado";"S";"Kipa Pharmacal Ltd";
"Pregabalina";"Pregabalina Kipa";"Cápsula";"150 mg";"Autorizado";"S";"Kipa Pharmacal Ltd";
"Pregabalina";"Pregabalina Kipa";"Cápsula";"200 mg";"Autorizado";"S";"Kipa Pharmacal Ltd";
"Pregabalina";"Pregabalina Kipa";"Cápsula";"225 mg";"Autorizado";"S";"Kipa Pharmacal Ltd";
"Pregabalina";"Pregabalina Kipa";"Cápsula";"25 mg";"Autorizado";"S";"Kipa Pharmacal Ltd";
"Pregabalina";"Pregabalina Kipa";"Cápsula";"300 mg";"Autorizado";"S";"Kipa Pharmacal Ltd";
"Pregabalina";"Pregabalina Kipa";"Cápsula";"50 mg";"Autorizado";"S";"Kipa Pharmacal Ltd";
"Pregabalina";"Pregabalina Kipa";"Cápsula";"75 mg";"Autorizado";"S";"Kipa Pharmacal Ltd";
"Pregabalina";"Pregabalina Labesfal";"Cápsula";"100 mg";"Autorizado";"S";"Labesfal Genéricos, S.A";
"Pregabalina";"Pregabalina Labesfal";"Cápsula";"150 mg";"Autorizado";"S";"Labesfal Genéricos, S.A";
"Pregabalina";"Pregabalina Labesfal";"Cápsula";"200 mg";"Autorizado";"S";"Labesfal Genéricos, S.A";
"Pregabalina";"Pregabalina Labesfal";"Cápsula";"225 mg";"Autorizado";"S";"Labesfal Genéricos, S.A";
"Pregabalina";"Pregabalina Labesfal";"Cápsula";"25 mg";"Autorizado";"S";"Labesfal Genéricos, S.A";
"Pregabalina";"Pregabalina Labesfal";"Cápsula";"300 mg";"Autorizado";"S";"Labesfal Genéricos, S.A";
"Pregabalina";"Pregabalina Labesfal";"Cápsula";"50 mg";"Autorizado";"S";"Labesfal Genéricos, S.A";
"Pregabalina";"Pregabalina Labesfal";"Cápsula";"75 mg";"Autorizado";"S";"Labesfal Genéricos, S.A";
"Pregabalina";"Pregabalina Lupin";"Cápsula";"100 mg";"Autorizado";"S";"Lupin (Europe) Limited";
"Pregabalina";"Pregabalina Lupin";"Cápsula";"150 mg";"Autorizado";"S";"Lupin (Europe) Limited";
"Pregabalina";"Pregabalina Lupin";"Cápsula";"200 mg";"Autorizado";"S";"Lupin (Europe) Limited";
"Pregabalina";"Pregabalina Lupin";"Cápsula";"225 mg";"Autorizado";"S";"Lupin (Europe) Limited";
"Pregabalina";"Pregabalina Lupin";"Cápsula";"25 mg";"Autorizado";"S";"Lupin (Europe) Limited";
"Pregabalina";"Pregabalina Lupin";"Cápsula";"300 mg";"Autorizado";"S";"Lupin (Europe) Limited";
"Pregabalina";"Pregabalina Lupin";"Cápsula";"50 mg";"Autorizado";"S";"Lupin (Europe) Limited";
"Pregabalina";"Pregabalina Lupin";"Cápsula";"75 mg";"Autorizado";"S";"Lupin (Europe) Limited";
"Pregabalina";"Pregabalina Mithridatum";"Cápsula";"100 mg";"Autorizado";"S";"Mithridatum, Ltd.";
"Pregabalina";"Pregabalina Mithridatum";"Cápsula";"150 mg";"Autorizado";"S";"Mithridatum, Ltd.";
"Pregabalina";"Pregabalina Mithridatum";"Cápsula";"200 mg";"Autorizado";"S";"Mithridatum, Ltd.";
"Pregabalina";"Pregabalina Mithridatum";"Cápsula";"225 mg";"Autorizado";"S";"Mithridatum, Ltd.";
"Pregabalina";"Pregabalina Mithridatum";"Cápsula";"25 mg";"Autorizado";"S";"Mithridatum, Ltd.";
"Pregabalina";"Pregabalina Mithridatum";"Cápsula";"300 mg";"Autorizado";"S";"Mithridatum, Ltd.";
"Pregabalina";"Pregabalina Mithridatum";"Cápsula";"50 mg";"Autorizado";"S";"Mithridatum, Ltd.";
"Pregabalina";"Pregabalina Mithridatum";"Cápsula";"75 mg";"Autorizado";"S";"Mithridatum, Ltd.";
"Pregabalina";"Pregabalina Mylan";"Cápsula";"100 mg";"Autorizado";"S";"Generics (UK), Ltd.";
"Pregabalina";"Pregabalina Mylan";"Cápsula";"150 mg";"Autorizado";"S";"Generics (UK), Ltd.";
"Pregabalina";"Pregabalina Mylan";"Cápsula";"200 mg";"Autorizado";"S";"Generics (UK), Ltd.";
"Pregabalina";"Pregabalina Mylan";"Cápsula";"225 mg";"Autorizado";"S";"Generics (UK), Ltd.";
"Pregabalina";"Pregabalina Mylan";"Cápsula";"25 mg";"Autorizado";"S";"Generics (UK), Ltd.";
"Pregabalina";"Pregabalina Mylan";"Cápsula";"300 mg";"Autorizado";"S";"Generics (UK), Ltd.";
"Pregabalina";"Pregabalina Mylan";"Cápsula";"50 mg";"Autorizado";"S";"Generics (UK), Ltd.";
"Pregabalina";"Pregabalina Mylan";"Cápsula";"75 mg";"Autorizado";"S";"Generics (UK), Ltd.";
"Pregabalina";"Pregabalina Mylan Pharma";"Cápsula";"100 mg";"Autorizado";"S";"Generics (UK), Ltd.";
"Pregabalina";"Pregabalina Mylan Pharma";"Cápsula";"150 mg";"Autorizado";"S";"Generics (UK), Ltd.";
"Pregabalina";"Pregabalina Mylan Pharma";"Cápsula";"200 mg";"Autorizado";"S";"Generics (UK), Ltd.";
"Pregabalina";"Pregabalina Mylan Pharma";"Cápsula";"225 mg";"Autorizado";"S";"Generics (UK), Ltd.";
"Pregabalina";"Pregabalina Mylan Pharma";"Cápsula";"25 mg";"Autorizado";"S";"Generics (UK), Ltd.";
"Pregabalina";"Pregabalina Mylan Pharma";"Cápsula";"300 mg";"Autorizado";"S";"Generics (UK), Ltd.";
"Pregabalina";"Pregabalina Mylan Pharma";"Cápsula";"50 mg";"Autorizado";"S";"Generics (UK), Ltd.";
"Pregabalina";"Pregabalina Mylan Pharma";"Cápsula";"75 mg";"Autorizado";"S";"Generics (UK), Ltd.";
"Pregabalina";"Pregabalina Pentafarma";"Cápsula";"100 mg";"Autorizado";"S";"Pentafarma - Sociedade Técnico-Medicinal, S.A.";
"Pregabalina";"Pregabalina Pentafarma";"Cápsula";"150 mg";"Autorizado";"S";"Pentafarma - Sociedade Técnico-Medicinal, S.A.";
"Pregabalina";"Pregabalina Pentafarma";"Cápsula";"200 mg";"Autorizado";"S";"Pentafarma - Sociedade Técnico-Medicinal, S.A.";
"Pregabalina";"Pregabalina Pentafarma";"Cápsula";"225 mg";"Autorizado";"S";"Pentafarma - Sociedade Técnico-Medicinal, S.A.";
"Pregabalina";"Pregabalina Pentafarma";"Cápsula";"25 mg";"Autorizado";"S";"Pentafarma - Sociedade Técnico-Medicinal, S.A.";
"Pregabalina";"Pregabalina Pentafarma";"Cápsula";"300 mg";"Autorizado";"S";"Pentafarma - Sociedade Técnico-Medicinal, S.A.";
"Pregabalina";"Pregabalina Pentafarma";"Cápsula";"50 mg";"Autorizado";"S";"Pentafarma - Sociedade Técnico-Medicinal, S.A.";
"Pregabalina";"Pregabalina Pentafarma";"Cápsula";"75 mg";"Autorizado";"S";"Pentafarma - Sociedade Técnico-Medicinal, S.A.";
"Pregabalina";"Pregabalina Pfizer";"Cápsula";"100 mg";"Autorizado";"N";"Pfizer, Ltd.";
"Pregabalina";"Pregabalina Pfizer";"Cápsula";"150 mg";"Autorizado";"N";"Pfizer, Ltd.";
"Pregabalina";"Pregabalina Pfizer";"Cápsula";"200 mg";"Autorizado";"N";"Pfizer, Ltd.";
"Pregabalina";"Pregabalina Pfizer";"Cápsula";"225 mg";"Autorizado";"N";"Pfizer, Ltd.";
"Pregabalina";"Pregabalina Pfizer";"Cápsula";"25 mg";"Autorizado";"N";"Pfizer, Ltd.";
"Pregabalina";"Pregabalina Pfizer";"Cápsula";"300 mg";"Autorizado";"N";"Pfizer, Ltd.";
"Pregabalina";"Pregabalina Pfizer";"Cápsula";"50 mg";"Autorizado";"N";"Pfizer, Ltd.";
"Pregabalina";"Pregabalina Pfizer";"Cápsula";"75 mg";"Autorizado";"N";"Pfizer, Ltd.";
"Pregabalina";"Pregabalina Pharmakern";"Cápsula";"100 mg";"Autorizado";"S";"Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.";
"Pregabalina";"Pregabalina Pharmakern";"Cápsula";"150 mg";"Autorizado";"S";"Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.";
"Pregabalina";"Pregabalina Pharmakern";"Cápsula";"200 mg";"Autorizado";"S";"Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.";
"Pregabalina";"Pregabalina Pharmakern";"Cápsula";"225 mg";"Autorizado";"S";"Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.";
"Pregabalina";"Pregabalina Pharmakern";"Cápsula";"25 mg";"Autorizado";"S";"Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.";
"Pregabalina";"Pregabalina Pharmakern";"Cápsula";"300 mg";"Autorizado";"S";"Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.";
"Pregabalina";"Pregabalina Pharmakern";"Cápsula";"50 mg";"Autorizado";"S";"Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.";
"Pregabalina";"Pregabalina Pharmakern";"Cápsula";"75 mg";"Autorizado";"S";"Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.";
"Pregabalina";"Pregabalina Sandoz";"Cápsula";"100 mg";"Autorizado";"S";"Sandoz GmbH";
"Pregabalina";"Pregabalina Sandoz";"Cápsula";"150 mg";"Autorizado";"S";"Sandoz GmbH";
"Pregabalina";"Pregabalina Sandoz";"Cápsula";"200 mg";"Autorizado";"S";"Sandoz GmbH";
"Pregabalina";"Pregabalina Sandoz";"Cápsula";"225 mg";"Autorizado";"S";"Sandoz GmbH";
"Pregabalina";"Pregabalina Sandoz";"Cápsula";"25 mg";"Autorizado";"S";"Sandoz GmbH";
"Pregabalina";"Pregabalina Sandoz";"Cápsula";"300 mg";"Autorizado";"S";"Sandoz GmbH";
"Pregabalina";"Pregabalina Sandoz";"Cápsula";"50 mg";"Autorizado";"S";"Sandoz GmbH";
"Pregabalina";"Pregabalina Sandoz";"Cápsula";"75 mg";"Autorizado";"S";"Sandoz GmbH";
"Pregabalina";"Pregabalina Sandoz GmbH";"Cápsula";"100 mg";"Autorizado";"S";"Sandoz GmbH";
"Pregabalina";"Pregabalina Sandoz GmbH";"Cápsula";"150 mg";"Autorizado";"S";"Sandoz GmbH";
"Pregabalina";"Pregabalina Sandoz GmbH";"Cápsula";"200 mg";"Autorizado";"S";"Sandoz GmbH";
"Pregabalina";"Pregabalina Sandoz GmbH";"Cápsula";"225 mg";"Autorizado";"S";"Sandoz GmbH";
"Pregabalina";"Pregabalina Sandoz GmbH";"Cápsula";"25 mg";"Autorizado";"S";"Sandoz GmbH";
"Pregabalina";"Pregabalina Sandoz GmbH";"Cápsula";"300 mg";"Autorizado";"S";"Sandoz GmbH";
"Pregabalina";"Pregabalina Sandoz GmbH";"Cápsula";"50 mg";"Autorizado";"S";"Sandoz GmbH";
"Pregabalina";"Pregabalina Sandoz GmbH";"Cápsula";"75 mg";"Autorizado";"S";"Sandoz GmbH";
"Pregabalina";"Pregabalina Strami";"Cápsula";"100 mg";"Autorizado";"S";"Pentafarma Genéricos - Sociedade Técnico Medicinal, Unip. Lda.";
"Pregabalina";"Pregabalina Strami";"Cápsula";"150 mg";"Autorizado";"S";"Pentafarma Genéricos - Sociedade Técnico Medicinal, Unip. Lda.";
"Pregabalina";"Pregabalina Strami";"Cápsula";"200 mg";"Autorizado";"S";"Pentafarma Genéricos - Sociedade Técnico Medicinal, Unip. Lda.";
"Pregabalina";"Pregabalina Strami";"Cápsula";"225 mg";"Autorizado";"S";"Pentafarma Genéricos - Sociedade Técnico Medicinal, Unip. Lda.";
